Year,Month,Event Date and Time,Restoration Date and Time,Duration,Utility/Power Pool,NERC Region,Area Affected,Type of Disturbance,Loss (megawatts),Number of Customers Affected,ba_codes,eia_codes,timezone_shift,start_time,end_time
2021,2,02/16/2021  4:40 PM,02/20/2021 12:00 AM,"79 Hours, 20 Minutes",Ameren Illinois Company,SERC,Missouri:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,Unknown,Unknown,['MISO'],['0035'],6.0,2021-02-16 23:00:00,2021-02-20 07:00:00
2021,2,02/16/2021  5:35 PM,02/17/2021 12:00 AM,"6 Hours, 25 Minutes",Cooperative Energy,SERC,Mississippi:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,Unknown,Unknown,"['MISO', 'SOCO']","['8910', 'SOCO']",6.0,2021-02-17 00:00:00,2021-02-17 07:00:00
2021,2,02/16/2021  5:35 PM,02/17/2021 12:00 AM,"6 Hours, 25 Minutes",Lafayette Public Power Auth,SERC,Louisiana: Lafayette Parish;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,Unknown,Unknown,['MISO'],['8910'],6.0,2021-02-17 00:00:00,2021-02-17 07:00:00
2021,2,02/16/2021  6:35 PM,02/17/2021  1:00 AM,"6 Hours, 25 Minutes","Entergy Services, Inc.",TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Fuel Supply Deficiency,Unknown,Unknown,['MISO'],['8910'],6.0,2021-02-17 01:00:00,2021-02-17 08:00:00
2021,2,02/16/2021  7:40 PM,02/17/2021  1:00 AM,"5 Hours, 20 Minutes","Entergy Services, Inc.",TRE,Texas:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,538,Unknown,['MISO'],['8910'],6.0,2021-02-17 02:00:00,2021-02-17 08:00:00
2021,2,02/16/2021  7:43 PM,02/16/2021  9:41 PM,"1 Hours, 58 Minutes",Midcontinent Independent System Operator,SERC,Louisiana: Arkansas: Texas: Mississippi:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,700,Unknown,['MISO'],['8910'],5.0,2021-02-17 01:00:00,2021-02-17 03:00:00
2021,2,02/17/2021  9:00 AM,02/19/2021  9:00 AM,"48 Hours,  0 Minutes",Sunflower Electric Power Corp,MRO,Kansas:,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,Unknown,Unknown,['SWPP'],['SECI'],6.0,2021-02-17 16:00:00,2021-02-19 16:00:00
2021,2,02/17/2021 10:30 AM,02/17/2021  6:04 PM,"7 Hours, 34 Minutes",Duke Energy Progress,SERC,North Carolina:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,0,"['CPLE', 'CPLW']","['CPLE', 'CPLW']",5.0,2021-02-17 16:00:00,2021-02-18 00:00:00
2021,2,02/17/2021  5:00 PM,02/17/2021 10:00 PM,"5 Hours,  0 Minutes",Lafayette Public Power Auth,SERC,Louisiana: Lafayette Parish;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,400,67000,['MISO'],['8910'],6.0,2021-02-18 00:00:00,2021-02-18 05:00:00
2021,2,02/17/2021  5:00 PM,02/17/2021 10:00 PM,"5 Hours,  0 Minutes",Cooperative Energy,SERC,Mississippi:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,Unknown,Unknown,"['MISO', 'SOCO']","['8910', 'SOCO']",6.0,2021-02-18 00:00:00,2021-02-18 05:00:00
2021,2,02/17/2021  6:00 PM,02/17/2021 11:00 PM,"5 Hours,  0 Minutes","Entergy Services, Inc.",TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,Unknown,Unknown,['MISO'],['8910'],6.0,2021-02-18 01:00:00,2021-02-18 06:00:00
2021,3,03/01/2021 10:45 PM,03/02/2021  6:35 PM,"19 Hours, 50 Minutes",ISO New England,NPCC,Connecticut: Massachusetts: New Hampshire: Maine: Rhode Island: Vermont:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,69260,['ISNE'],"['4003', '4006', '4005', '4002', '4007', '4001', '4008']",5.0,2021-03-02 04:00:00,2021-03-03 00:00:00
2021,3,03/06/2021  3:21 AM,03/06/2021  4:07 AM,"0 Hours, 46 Minutes",Pacific Gas & Electric Co,WECC,California: Tuolumne County;,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.-Severe Weather,22,24000,['CISO'],['PGAE'],8.0,2021-03-06 12:00:00,2021-03-06 13:00:00
2021,3,03/17/2021  6:15 AM,03/18/2021 12:00 PM,"29 Hours, 45 Minutes",Oncor Electric Delivery Company LLC,TRE,"Texas: Dallas County, Tarrant County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,148000,['ERCO'],['NCEN'],6.0,2021-03-17 12:00:00,2021-03-18 18:00:00
2021,3,03/17/2021  6:27 AM,03/17/2021  8:27 AM,"2 Hours,  0 Minutes",FirstEnergy Corp,RF,Pennsylvania:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",43,7381,['PJM'],"['AP', 'ATSI', 'ME', 'PN']",5.0,2021-03-17 11:00:00,2021-03-17 13:00:00
2021,3,03/30/2021  4:18 PM,03/30/2021  8:21 PM,"4 Hours,  3 Minutes",American Electric Power - Texas,TRE,Texas: Hidalgo County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,0,['ERCO'],['SOUT'],6.0,2021-03-30 22:00:00,2021-03-31 02:00:00
2021,4,04/13/2021  4:49 PM,04/13/2021  8:30 PM,"3 Hours, 41 Minutes",ERCOT,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,0,0,['ERCO'],"['NRTH', 'SCEN', 'SOUT', 'COAS', 'FWES', 'WEST', 'NCEN', 'EAST']",6.0,2021-04-13 22:00:00,2021-04-14 02:00:00
2021,4,04/21/2021  8:31 PM,04/21/2021  9:35 PM,"1 Hours,  4 Minutes",Northern States Power Co,MRO,Minnesota: Dakota County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,0,['MISO'],['0001'],6.0,2021-04-22 02:00:00,2021-04-22 03:00:00
2021,4,04/24/2021  9:00 PM,04/25/2021 10:43 AM,"13 Hours, 43 Minutes",Southern Company,SERC,Alabama: Calhoun County; Georgia:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",137,18860,['SOCO'],['SOCO'],6.0,2021-04-25 03:00:00,2021-04-25 16:00:00
2021,5,05/04/2021  3:45 PM,05/05/2021 10:00 AM,"18 Hours, 15 Minutes",Entergy Corp,SERC,Arkansas:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,104027,['MISO'],['8910'],6.0,2021-05-04 21:00:00,2021-05-05 16:00:00
2021,5,05/04/2021  6:06 PM,05/05/2021  5:48 PM,"23 Hours, 42 Minutes",Southern Company,SERC,Mississippi: Alabama: Georgia:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",175,24457,['SOCO'],['SOCO'],6.0,2021-05-05 00:00:00,2021-05-05 23:00:00
2021,5,05/06/2021  5:00 PM,05/06/2021  5:15 PM,"0 Hours, 15 Minutes",Empire District Electric Co,SERC,Missouri: Jasper County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-System Operations,0,0,['SWPP'],['EDE'],6.0,2021-05-06 23:00:00,2021-05-06 23:00:00
2021,5,05/18/2021 11:25 PM,05/19/2021  8:30 PM,"21 Hours,  5 Minutes",CenterPoint Energy,TRE,Texas: Harris County;,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,125000,['ERCO'],['COAS'],6.0,2021-05-19 05:00:00,2021-05-20 02:00:00
2021,5,05/20/2021 10:06 AM,05/20/2021  1:45 PM,"3 Hours, 39 Minutes",Florida Power & Light,SERC,Florida: Brevard County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,35000,['FPL'],['FPL'],5.0,2021-05-20 15:00:00,2021-05-20 18:00:00
2021,5,05/27/2021  6:51 PM,05/28/2021  3:56 PM,"21 Hours,  5 Minutes",Southern California Edison Co,WECC,California: Nevada:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,0,['CISO'],['SCE'],8.0,2021-05-28 02:00:00,2021-05-28 23:00:00
2021,5,05/28/2021  9:24 PM,05/28/2021  9:25 PM,"0 Hours,  1 Minutes",JEA,SERC,Florida: Duval County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",1850,10000,['JEA'],['JEA'],5.0,2021-05-29 02:00:00,2021-05-29 02:00:00
2021,6,06/06/2021  2:57 PM,06/06/2021  4:00 PM,"1 Hours,  3 Minutes",Duke Energy Midwest,RF,Indiana: Clay County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",Unknown,0,['MISO'],['0006'],5.0,2021-06-06 19:00:00,2021-06-06 21:00:00
2021,6,06/07/2021 10:27 PM,06/08/2021 12:33 AM,"2 Hours,  6 Minutes",Western Area Power Administration - Upper Great Plains Region,MRO,Minnesota: North Dakota:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Severe Weather/Transmission Interruption",23,1,['SWPP'],['WAUE'],7.0,2021-06-08 05:00:00,2021-06-08 07:00:00
2021,6,06/10/2021 10:28 PM,06/10/2021 11:07 PM,"0 Hours, 39 Minutes","Board of Public Utilities, Kansas City",MRO,Kansas: Wyandotte County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",90,9800,['SWPP'],['KACY'],6.0,2021-06-11 04:00:00,2021-06-11 05:00:00
2021,6,06/11/2021  3:26 AM,06/11/2021  3:48 AM,"0 Hours, 22 Minutes",Western Area Power Administration - Upper Great Plains Region - (NCR01036),MRO,South Dakota: Brown County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Severe Weather/Transmission Interruption",0,0,['WACM'],['WACM'],7.0,2021-06-11 10:00:00,2021-06-11 10:00:00
2021,6,06/14/2021 12:15 PM,06/18/2021  7:00 PM,"102 Hours, 45 Minutes",ERCOT,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-System Operations,Unknown,Unknown,['ERCO'],"['NRTH', 'SCEN', 'SOUT', 'COAS', 'FWES', 'WEST', 'NCEN', 'EAST']",6.0,2021-06-14 18:00:00,2021-06-19 01:00:00
2021,6,06/14/2021 12:55 PM,06/18/2021  7:00 PM,"102 Hours,  5 Minutes",Oncor Electric Delivery Company LLC,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-System Operations,Unknown,Unknown,['ERCO'],"['NRTH', 'SCEN', 'SOUT', 'FWES', 'WEST', 'NCEN', 'EAST']",6.0,2021-06-14 18:00:00,2021-06-19 01:00:00
2021,6,06/16/2021 10:40 AM,06/16/2021 10:43 AM,"0 Hours,  3 Minutes",Entergy - Transmission Operations Engineering,SERC,Louisiana: West Baton Rouge Parish;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",7,1841,['MISO'],['8910'],6.0,2021-06-16 16:00:00,2021-06-16 16:00:00
2021,6,06/19/2021  6:54 PM,06/19/2021  9:01 PM,"2 Hours,  7 Minutes",Pacific Gas & Electric Co,WECC,California: Alameda County;,"Loss of electric service to more than 50,000 customers for 1 hour or more.-System Operations",93,51806,['CISO'],['PGAE'],8.0,2021-06-20 02:00:00,2021-06-20 05:00:00
2021,6,06/21/2021  5:14 AM,06/21/2021  7:00 PM,"13 Hours, 46 Minutes",Detroit Edison Co,RF,Michigan:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",Unknown,151852,['MISO'],['0027'],5.0,2021-06-21 10:00:00,2021-06-22 00:00:00
2021,6,06/24/2021  3:34 AM,06/24/2021  5:07 AM,"1 Hours, 33 Minutes",Pacific Gas & Electric Co,WECC,California: Plumas County;,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.-Transmission Interruption,36,7621,['CISO'],['PGAE'],8.0,2021-06-24 11:00:00,2021-06-24 13:00:00
2021,7,07/06/2021  7:41 PM,07/06/2021  9:50 PM,"2 Hours,  9 Minutes",Jersey Central Power & Lt Co,RF,Ohio:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmisison Interruption",Unknown,136827,['PJM'],['ATSI'],5.0,2021-07-07 00:00:00,2021-07-07 02:00:00
2021,7,07/06/2021  7:41 PM,07/06/2021  9:50 PM,"2 Hours,  9 Minutes",Jersey Central Power & Lt Co,RF,Ohio:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmisison Interruption",Unknown,136827,['PJM'],['ATSI'],5.0,2021-07-07 00:00:00,2021-07-07 02:00:00
2021,7,07/10/2021 12:00 AM,07/11/2021  4:00 PM,"40 Hours,  0 Minutes",Omaha Public Power District,MRO,Nebraska:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,188000,['SWPP'],['OPPD'],6.0,2021-07-10 06:00:00,2021-07-11 22:00:00
2021,7,07/10/2021 12:00 AM,07/11/2021  4:00 PM,"40 Hours,  0 Minutes",Omaha Public Power District,MRO,Nebraska:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,188000,['SWPP'],['OPPD'],6.0,2021-07-10 06:00:00,2021-07-11 22:00:00
2021,7,07/10/2021 12:30 AM,07/10/2021  5:00 AM,"4 Hours, 30 Minutes","Southwest Power Pool, Inc.",MRO/SERC,Missouri: Nebraska:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmisison Interruption",Unknown,212500,['SWPP'],"['CSWS', 'KACY', 'INDN', 'SPRM', 'GRDA', 'MPS', 'WAUE', 'LES', 'NPPD', 'KCPL', 'EDE', 'OPPD', 'OKGE']",6.0,2021-07-10 06:00:00,2021-07-10 11:00:00
2021,7,07/10/2021 12:30 AM,07/10/2021  5:00 AM,"4 Hours, 30 Minutes","Southwest Power Pool, Inc.",MRO/SERC,Nebraska: Missouri:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmisison Interruption",Unknown,211500,['SWPP'],"['CSWS', 'KACY', 'INDN', 'SPRM', 'GRDA', 'MPS', 'WAUE', 'LES', 'NPPD', 'KCPL', 'EDE', 'OPPD', 'OKGE']",6.0,2021-07-10 06:00:00,2021-07-10 11:00:00
2021,7,07/10/2021 12:30 AM,07/10/2021  5:00 AM,"4 Hours, 30 Minutes","Southwest Power Pool, Inc.",MRO/SERC,Missouri: Nebraska:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmisison Interruption",Unknown,212500,['SWPP'],"['CSWS', 'KACY', 'INDN', 'SPRM', 'GRDA', 'MPS', 'WAUE', 'LES', 'NPPD', 'KCPL', 'EDE', 'OPPD', 'OKGE']",6.0,2021-07-10 06:00:00,2021-07-10 11:00:00
2021,7,07/10/2021 12:30 AM,07/10/2021  5:00 AM,"4 Hours, 30 Minutes","Southwest Power Pool, Inc.",MRO/SERC,Nebraska: Missouri:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmisison Interruption",Unknown,211500,['SWPP'],"['CSWS', 'KACY', 'INDN', 'SPRM', 'GRDA', 'MPS', 'WAUE', 'LES', 'NPPD', 'KCPL', 'EDE', 'OPPD', 'OKGE']",6.0,2021-07-10 06:00:00,2021-07-10 11:00:00
2021,7,07/10/2021  1:55 AM,07/10/2021  1:56 AM,"0 Hours,  1 Minutes",Ameren Illinois Company,SERC,Missouri:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,52000,['MISO'],['0035'],6.0,2021-07-10 07:00:00,2021-07-10 07:00:00
2021,7,07/10/2021  1:55 AM,07/10/2021  1:56 AM,"0 Hours,  1 Minutes",Ameren Illinois Company,SERC,Missouri:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,52000,['MISO'],['0035'],6.0,2021-07-10 07:00:00,2021-07-10 07:00:00
2021,7,07/14/2021  2:15 PM,07/14/2021  2:16 PM,"0 Hours,  1 Minutes",Pacific Gas & Electric Co,WECC,California: Plumas County;,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system-Severe Weather/Transmisison Interruption,35,11000,['CISO'],['PGAE'],8.0,2021-07-14 22:00:00,2021-07-14 22:00:00
2021,7,07/14/2021  2:15 PM,07/14/2021  2:16 PM,"0 Hours,  1 Minutes",Pacific Gas & Electric Co,WECC,California: Plumas County;,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system-Severe Weather/Transmisison Interruption,35,11000,['CISO'],['PGAE'],8.0,2021-07-14 22:00:00,2021-07-14 22:00:00
2021,7,07/21/2021  2:45 PM,07/22/2021 12:00 PM,"21 Hours, 15 Minutes",Exelon Corporation/PECO,RF,"Pennsylvania: Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,81503,['PJM'],['PE'],5.0,2021-07-21 19:00:00,2021-07-22 17:00:00
2021,7,07/21/2021  2:45 PM,07/22/2021 12:00 PM,"21 Hours, 15 Minutes",Exelon Corporation/PECO,RF,"Pennsylvania: Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,81503,['PJM'],['PE'],5.0,2021-07-21 19:00:00,2021-07-22 17:00:00
2021,7,07/23/2021  8:20 AM,07/23/2021 10:45 AM,"2 Hours, 25 Minutes",Dominion Energy VA,RF/SERC,Virginia: West Virginia:,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.-System Operations,0,0,['PJM'],"['AP', 'DPL', 'DOM', 'AEP']",5.0,2021-07-23 13:00:00,2021-07-23 15:00:00
2021,7,07/23/2021  8:20 AM,07/23/2021 10:45 AM,"2 Hours, 25 Minutes",Dominion Energy VA,RF/SERC,Virginia: West Virginia:,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.-System Operations,0,0,['PJM'],"['AP', 'DPL', 'DOM', 'AEP']",5.0,2021-07-23 13:00:00,2021-07-23 15:00:00
